file,title,doi,year,year_bucket,phases,challenges,datasets,has_metrics,has_novelty,has_coding_task
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,TransCS-Net: A hybrid transformer-based privacy-protecting network using compres...,10.1016/j.bspc.2023.105131,2023,2023_plus,TRANSFORMER,LONG_TEXT,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Optical Coherence Tomography Image Classification Using Hybrid Deep Learning and...,10.3390/s23156706,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Pulmonary nodule detection based on Hierarchical-Split HRNet and feature pyramid...,10.1016/j.bspc.2023.105024,2023,2023_plus,,HIERARCHY,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,"New Trends in Emotion Recognition Using Image Analysis by Neural Networks, A Sys...",10.3390/s23167092,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Retrieve and rerank for automated ICD coding via Contrastive Learning,10.1016/j.jbi.2023.104396,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,ADHD classification combining biomarker detection with attention auto-encoding n...,10.1016/j.bspc.2023.104733,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,RR Interval-based atrial fibrillation detection using traditional and ensemble m...,10.4103/jmss.jmss_4_22,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Deep Learning for Medical Image Cryptography: A Comprehensive Review,10.3390/app13148295,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A Hybrid AI-Based Method for ICD Classification of Medical Documents,10.3233/SHTI230408,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Classification of pulmonary sounds through deep learning for the diagnosis of in...,10.1016/j.compbiomed.2023.106928,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Automatic COVID-19 Detection from Cough Sounds Using Multi-Headed Convolutional ...,10.3390/app13126976,2023,2023_plus,DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Machine learning based approaches for clinical and non-clinical depression recog...,10.1016/j.compbiomed.2023.106741,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A novel time representation input based on deep learning for ECG classification,10.1016/j.bspc.2023.104628,2023,2023_plus,,,,False,True,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Automatic Pavement Crack Detection Transformer Based on Convolutional and Sequen...,10.3390/s23073772,2023,2023_plus,TRANSFORMER|DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Classification of neurologic outcomes from medical notes using natural language ...,10.1016/j.eswa.2022.119171,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,AI-based ICD coding and classification approaches using discharge summaries: A s...,10.1016/j.eswa.2022.118997,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Natural Language Processing in Electronic Health Records in relation to healthca...,10.1016/j.compbiomed.2023.106649,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,PlexusNet: A neural network architectural concept for medical image classificati...,10.1016/j.compbiomed.2023.106594,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,HMT-Net: Transformer and MLP Hybrid Encoder for Skin Disease Segmentation,10.3390/s23063067,2023,2023_plus,TRANSFORMER,LONG_TEXT,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Identification of Thermophilic Proteins Based on Sequence-Based Bidirectional Re...,10.3390/app13052858,2023,2023_plus,TRANSFORMER,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,"Deep Learning-Based Motion Style Transfer Tools, Techniques and Future Challenge...",10.3390/s23052597,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Sign2Pose: A Pose-Based Approach for Gloss Prediction Using a Transformer Model,10.3390/s23052853,2023,2023_plus,TRANSFORMER,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A comparative study of attention mechanism based deep learning methods for bladd...,10.1016/j.ijmedinf.2023.104984,2023,2023_plus,DEEP_CNN_RNN,LONG_TEXT,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Identification and classification of coronavirus genomic signals based on linear...,10.1016/j.bspc.2022.104192,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,An Optimized Ensemble Deep Learning Model for Predicting Plant miRNA–IncRNA Base...,10.3390/s23042219,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Contrastive pre-training and linear interaction attention-based transformer for ...,10.1016/j.jbi.2023.104281,2023,2023_plus,TRANSFORMER,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Multi-task deep learning for medical image computing and analysis: A review,10.1016/j.compbiomed.2022.106496,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,ECG Measurement System for Vehicle Implementation and Heart Disease Classificati...,10.1109/ACCESS.2023.3245565,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Performance Improvement of Deep Learning Based Multi-Class ECG Classification Mo...,10.1109/ACCESS.2023.3280565,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,sMRI-PatchNet: A Novel Efficient Explainable Patch-Based Deep Learning Network f...,10.1109/ACCESS.2023.3321220,2023,2023_plus,,,,False,True,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,HarDNet and Dual-Code Attention Mechanism Based Model for Medical Images Segment...,10.1109/ACCESS.2023.3275966,2023,2023_plus,DEEP_CNN_RNN,LONG_TEXT,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Global-Local Attention-Based Butterfly Vision Transformer for Visualization-Base...,10.1109/ACCESS.2023.3293530,2023,2023_plus,TRANSFORMER,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Breast Cancer Classification Using Equivariance Transition in Group Convolutiona...,10.1109/ACCESS.2023.3253640,2023,2023_plus,DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,HSGA: A Hybrid LSTM-CNN Self-Guided Attention to Predict the Future Diagnosis Fr...,10.1109/ACCESS.2023.3320179,2023,2023_plus,DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Recent Advances in Applying Machine Learning and Deep Learning to Detect Upper G...,10.1109/ACCESS.2023.3290997,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,BI-RADS-NET-V2: A Composite Multi-Task Neural Network for Computer-Aided Diagnos...,10.1109/ACCESS.2023.3298569,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,"Deep Learning in Cervical Cancer Diagnosis: Architecture, Opportunities, and Ope...",10.1109/ACCESS.2023.3235833,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Deep Learning for Predictive Analytics in Reversible Steganography,10.1109/ACCESS.2023.3233976,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Machine Learning Algorithms for Epilepsy Detection Based on Published EEG Databa...,10.1109/ACCESS.2022.3232563,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Cyber Security in Power Systems Using Meta-Heuristic and Deep Learning Algorithm...,10.1109/ACCESS.2023.3247193,2023,2023_plus,RULE_BASED,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,DepCap: A Smart Healthcare Framework for EEG Based Depression Detection Using Ti...,10.1109/ACCESS.2023.3275024,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Segmentation of weakly visible environmental microorganism images using pair-wis...,10.1016/j.bspc.2022.104168,2023,2023_plus,,LONG_TEXT,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Medical Image Segmentation Based on Transformer and HarDNet Structures,10.1109/ACCESS.2023.3244197,2023,2023_plus,TRANSFORMER,LONG_TEXT,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,OBTAIN: Observational Therapy-Assistance Neural Network for Training State Recog...,10.1109/ACCESS.2023.3263117,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,"A Systematic Literature Review on Multimodal Machine Learning: Applications, Cha...",10.1109/ACCESS.2023.3243854,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A Novel Multi-Scale Channel Attention-Guided Neural Network for Brain Stroke Les...,10.1109/ACCESS.2023.3289909,2023,2023_plus,,LONG_TEXT,,False,True,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Developing a deep learning natural language processing algorithm for automated r...,10.1016/j.jbi.2022.104265,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Deep Learning in Diverse Intelligent Sensor Based Systems,10.3390/s23010062,2023,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Attention Induced Dual Convolutional-Capsule Network (AIDC-CN): A deep learning ...,10.1016/j.compbiomed.2024.109260,2024,2023_plus,DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Machine Learning Recognizes Stages of Parkinson’s Disease Using Magnetic Resonan...,10.3390/s24248152,2024,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Technical Code Analysis of Geomagnetic Flaw Detection of Suppression Rigging Def...,10.3390/app142411852,2024,2023_plus,DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Deep Learning-Based Algorithms for Real-Time Lung Ultrasound Assisted Diagnosis,10.3390/app142411930,2024,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Transformer models in biomedicine,10.1186/s12911-024-02600-5,2024,2023_plus,TRANSFORMER,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Machine Learning-Driven Innovations in Microfluidics,10.3390/bios14120613,2024,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Machine learning approaches for the discovery of clinical pathways from patient ...,10.1016/j.jbi.2024.104746,2024,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A multimodal cross-transformer-based model to predict mild cognitive impairment ...,10.1016/j.compbiomed.2024.109199,2024,2023_plus,TRANSFORMER,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,COVID-19 from symptoms to prediction: A statistical and machine learning approac...,10.1016/j.compbiomed.2024.109211,2024,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Medical chief complaint classification with hierarchical structure of label desc...,10.1016/j.eswa.2024.123938,2024,2023_plus,,HIERARCHY,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Effective multispike learning in a spiking neural network with a new temporal fe...,10.1016/j.eswa.2024.124010,2024,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,SeizureLSTM: An optimal attention-based trans-LSTM network for epileptic seizure...,10.1016/j.bspc.2024.106603,2024,2023_plus,DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Depressformer: Leveraging Video Swin Transformer and fine-grained local features...,10.1016/j.bspc.2024.106490,2024,2023_plus,TRANSFORMER,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Θ-Net: A Deep Neural Network Architecture for the Resolution Enhancement of Phas...,10.3390/s24196248,2024,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Bias in Machine Learning: A Literature Review,10.3390/app14198860,2024,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Multi-label classification of arrhythmia using dynamic graph convolutional netwo...,10.1016/j.bspc.2024.106348,2024,2023_plus,DEEP_CNN_RNN,EXTREME_MULTILABEL,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A comparative analysis of Spanish Clinical encoder-based models on NER and class...,10.1093/jamia/ocae054,2024,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,What Kind of Transformer Models to Use for the ICD-10 Codes Classification Task,10.3233/SHTI240580,2024,2023_plus,TRANSFORMER,MAPPING_INTEROP,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A deep learning approach for inter-patient classification of premature ventricul...,10.1016/j.bspc.2024.106265,2024,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Impact of Hyperparameter Optimization to Enhance Machine Learning Performance: A...,10.3390/app14135909,2024,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Sensing technologies and machine learning methods for emotion recognition in aut...,10.1016/j.ijmedinf.2024.105469,2024,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Transformer-based multi-attention hybrid networks for skin lesion segmentation,10.1016/j.eswa.2023.123016,2024,2023_plus,TRANSFORMER,LONG_TEXT,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Pre-processing techniques to enhance the classification of lung sounds based on ...,10.1016/j.bspc.2024.106009,2024,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Domain Adaptation-Based deep learning model for forecasting and diagnosis of gla...,10.1016/j.bspc.2024.106061,2024,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Precision Diagnosis of Glaucoma with VLLM Ensemble Deep Learning,10.3390/app14114588,2024,2023_plus,,,,True,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A novel approach for melanoma detection utilizing GAN synthesis and vision trans...,10.1016/j.compbiomed.2024.108572,2024,2023_plus,TRANSFORMER,,,False,True,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Rheumatoid arthritis classification and prediction by consistency-based deep lea...,10.1016/j.bspc.2024.105990,2024,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,MCICT: Graph convolutional network-based end-to-end model for multi-label classi...,10.1016/j.bspc.2023.105873,2024,2023_plus,DEEP_CNN_RNN,RARE_LABELS|EXTREME_MULTILABEL,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,An efficient Parkinson's disease detection framework: Leveraging time-frequency ...,10.1016/j.compbiomed.2024.108462,2024,2023_plus,DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Development and validation of a multimodal model in predicting severe acute panc...,10.1016/j.ijmedinf.2024.105341,2024,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,EMCNet: Ensemble Multiscale Convolutional Neural Network for Single-Lead ECG Cla...,10.1109/JSEN.2024.3358997,2024,2023_plus,DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,ConvMixer-based encoder and classification-based decoder architecture for breast...,10.1016/j.bspc.2023.105707,2024,2023_plus,,LONG_TEXT,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Binarized spiking neural network optimized with momentum search algorithm for fe...,10.1016/j.bspc.2023.105713,2024,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A novel attention-based cross-modal transfer learning framework for predicting c...,10.1016/j.compbiomed.2024.107977,2024,2023_plus,,,,False,True,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Machine Learning and Digital Biomarkers Can Detect Early Stages of Neurodegenera...,10.3390/s24051572,2024,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,MMA-RNN: A multi-level multi-task attention-based recurrent neural network for d...,10.1016/j.bspc.2023.105747,2024,2023_plus,DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,CNN-FEBAC: A framework for attention measurement of autistic individuals,10.1016/j.bspc.2023.105018,2024,2023_plus,DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Predicting Co-Occurring Mental Health and Substance Use Disorders in Women: An A...,10.3390/app14041630,2024,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Exploring Convolutional Neural Network Architectures for EEG Feature Extraction,10.3390/s24030877,2024,2023_plus,DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,QuCNet: Quantum-Inspired Convolutional Neural Networks for Optimized Thyroid Nod...,10.1109/ACCESS.2024.3367806,2024,2023_plus,DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Smart Summary: A Distributed Medical Recommender System for Patients in the ICU ...,10.1109/ACCESS.2024.3414184,2024,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,ALS Detection Framework Based on Automatic Singular Spectrum Analysis and Quantu...,10.1109/LSENS.2024.3449369,2024,2023_plus,DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Transfer Learning and Hybrid Deep Convolutional Neural Networks Models for Autis...,10.1109/ACCESS.2024.3396869,2024,2023_plus,DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,XcelNet14: A Novel Deep Learning Framework for Aerial Scene Classification,10.1109/ACCESS.2024.3519341,2024,2023_plus,,,,False,True,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A Hybrid Framework of Transformer Encoder and Residential Conventional for Cardi...,10.1109/ACCESS.2024.3451660,2024,2023_plus,TRANSFORMER,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Enhancing Early Detection of Diabetic Retinopathy Through the Integration of Dee...,10.1109/ACCESS.2024.3405570,2024,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,C19-MLE: A Multi-Layer Ensemble Deep Learning Approach for COVID-19 Detection Us...,10.1109/ACCESS.2024.3521938,2024,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Visual Cardiac Signal Classifiers: A Deep Learning Classification Approach for H...,10.1109/ACCESS.2024.3472508,2024,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,"An Empirical Analysis of Diffusion, Autoencoders, and Adversarial Deep Learning ...",10.1109/ACCESS.2024.3354724,2024,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Neural Cough Counter: A Novel Deep Learning Approach for Cough Detection and Mon...,10.1109/ACCESS.2024.3449370,2024,2023_plus,,,,False,True,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,"Fusion of ESRGAN, Adaptive NSCT, and Multi-Attention CNN With Wavelet Transform ...",10.1109/ACCESS.2024.3457315,2024,2023_plus,DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Railway Track Multicomponent Segmentation Based on Residual Contextual Transform...,10.1109/JSEN.2024.3403137,2024,2023_plus,TRANSFORMER,LONG_TEXT,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Prediction of Tuberculosis From Lung Tissue Images of Diversity Outbred Mice Usi...,10.1109/ACCESS.2024.3359989,2024,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,An Explainable Deep Learning-Based Method for Schizophrenia Diagnosis Using Gene...,10.1109/ACCESS.2024.3428847,2024,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Unleashing the Power of Hierarchical Variational Autoencoder for Predicting Brea...,10.1109/ACCESS.2024.3518612,2024,2023_plus,,HIERARCHY,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Multimodal Deep Convolutional Neural Network Pipeline for AI-Assisted Early Dete...,10.1109/ACCESS.2024.3454338,2024,2023_plus,DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,An Ensemble Deep Learning Model for Oral Squamous Cell Carcinoma Detection Using...,10.1109/ACCESS.2024.3450444,2024,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Machine Learning in RADAR-Based Physiological Signals Sensing: A Scoping Review ...,10.1109/ACCESS.2024.3482690,2024,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Breast cancer diagnosis using evolving deep convolutional neural network based o...,10.1016/j.bspc.2023.105492,2024,2023_plus,DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Pulmonary Nodule Segmentation Using Deep Learning: A Review,10.1109/ACCESS.2024.3447697,2024,2023_plus,,LONG_TEXT,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,TrUNet: Dual-Branch Network by Fusing CNN and Transformer for Skin Lesion Segmen...,10.1109/ACCESS.2024.3463713,2024,2023_plus,TRANSFORMER|DEEP_CNN_RNN,LONG_TEXT,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Novel Machine Learning-Based Identification and Mitigation of 5G Interference fo...,10.1109/ACCESS.2024.3432833,2024,2023_plus,,,,False,True,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,A Comprehensive Review of Convolutional Neural Networks for Defect Detection in ...,10.1109/ACCESS.2024.3425166,2024,2023_plus,DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Advanced IoT-Based Human Activity Recognition and Localization Using Deep Polyno...,10.1109/ACCESS.2024.3420752,2024,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Attention and Meta-Heuristic Based General Self-Efficacy Prediction Model from M...,10.1109/ACCESS.2024.3373558,2024,2023_plus,RULE_BASED,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Enhancing Colorectal Cancer Diagnosis With Feature Fusion and Convolutional Neur...,10.1155/2024/9916843,2024,2023_plus,DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,m5UMCB: Prediction of RNA 5-methyluridine sites using multi-scale convolutional ...,10.1016/j.compbiomed.2023.107793,2024,2023_plus,DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Terahertz Data Extraction and Analysis Based on Deep Learning Techniques for Eme...,10.1109/ACCESS.2024.3360930,2024,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Towards Boundary More Precise Detection: Surrounding-to-aggregating Deep Learnin...,10.18494/SAM5140,2024,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Improved Search in Neuroevolution Using a Neural Architecture Classifier With th...,10.1109/ACCESS.2024.3355804,2024,2023_plus,DEEP_CNN_RNN,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Machine Learning for Multimodal Mental Health Detection: A Systematic Review of ...,10.3390/s24020348,2024,2023_plus,,,,False,False,False
automatic_international_classification_of_diseases_merged_filtered_type_filtered_content_filtered_methodology_filtered.ris,Optimized dynamic global structure enhanced multi-channel graph neural network b...,10.1016/j.bspc.2025.108125,2025,2023_plus,,,,False,False,False
